SPI device is initialized
52992
48000
50688
54144
58112
46464
55168
48512
51072
48640
56832
47360
54144
57600
52224
55424
55552
51712
50048
41344
44800
43648
57728
51840
44160
58112
48000
52992
54656
50944
54400
48768
56320
39552
58240
48768
53888
45184
49152
52864
58624
48640
61696
47744
51584
55168
38272
50048
53248
46592
52608
45440
51328
50432
52736
59136
48768
45824
55936
51456
52352
53888
48512
43264
48512
53376
60160
55808
54144
52480
45312
47488
51456
47872
49664
51584
54016
58752
52224
53376
47232
50560
56960
50176
43392
60800
56576
51200
53504
47616
50048
51200
56960
50944
51200
54400
55424
57856
57600
52992
52608
52608
57856
46080
51200
43264
54528
50816
50304
49152
50816
51072
49024
51968
49792
57984
48384
56832
47872
40064
47104
44928
51456
45440
49152
57216
51968
52352
56320
51072
49280
51072
55168
55168
48640
48512
45312
47232
51072
46848
49920
53888
49024
47360
54912
52480
46336
48512
49024
51968
49664
51456
42752
47488
52992
47232
57600
55168
56832
53504
54400
53632
55296
49792
51968
51968
54272
56320
45824
47232
57728
48512
55168
57600
48000
50688
54656
50432
53888
50944
52608
49024
55424
54656
52864
61184
54144
52480
56960
51456
56320
48640
52096
46720
52096
50944
49152
54784
52480
49792
57856
53376
54016
49280
48000
46592
58368
50432
46848
53120
53248
41728
51456
52480
45568
53376
53760
45568
52096
51584
48768
57600
57344
53504
56704
45056
50688
55296
44672
60288
54656
47744
47488
50432
52224
54912
54144
54912
45568
56320
53760
50304
47232
51200
53632
54528
50048
55040
54528
49920
48512
48640
51200
54016
44160
56192
53248
46592
46464
48896
55552
45056
52864
49152
51840
61440
58880
50048
57216
52736
53248
53120
48256
53760
57984
52608
49024
52480
54016
52480
51200
55040
52096
44672
54528
54656
53120
52864
54144
48384
51584
54528
46336
48128
49792
52352
50304
55808
53632
51584
57984
45056
49536
50688
56576
55808
42624
42496
50944
45824
52480
47872
56960
53120
48640
48512
50176
59136
44544
49408
50176
49792
45824
54400
46848
56576
49024
53504
50048
55040
52480
50176
46592
49280
56960
54016
45824
52608
51456
50048
52352
48384
59008
52736
54784
49152
41984
50560
50432
54400
51712
50176
49920
56704
42368
55424
49920
50944
53248
49280
44032
57472
44544
54528
47360
58368
54784
53888
53632
51840
53632
53888
52992
56832
53632
57728
61184
53632
52864
49024
49024
51072
55936
54656
52608
53760
54400
46208
52352
57088
53888
49664
51712
49920
50176
52992
47616
56576
54272
55680
48384
53248
53120
57856
57216
51840
47232
52736
49408
45952
51584
40576
50816
45696
54016
53248
56704
58240
53120
48000
54528
50048
50944
49408
51840
49152
60544
56448
47488
49408
42496
52864
56320
52992
52224
56448
49664
52608
46336
56192
51712
49536
51072
50432
44160
47744
53120
52480
52352
44032
49664
57088
55680
55808
51584
53376
58880
54656
53376
56064
54784
51840
52480
53248
54144
59776
52736
48512
49664
57984
43520
42624
56448
50048
58624
56448
52736
55808
53120
51072
54144
48640
58240
51840
46336
44672
51456
52096
42112
55040
51584
52480
54784
46464
55936
57472
51200
44416
53504
48896
46848
56192
55040
48768
62208
48896
55040
51072
54016
56576
52992
57856
53888
56064
56576
48256
55936
52736
52992
51712
45952
53632
50432
52224
52864
54400
50048
54528
51456
54016
56448
43776
55424
57600
56320
43520
53760
45312
55040
49024
51968
49536
50432
58112
52224
50048
47488
55424
50304
44416
54784
55936
56832
54528
47744
48000
48512
57856
52736
51456
50816
53248
57344
44288
50304
50048
53120
54400
49536
47360
59648
55168
56064
48384
51712
50944
48000
54784
49408
54272
43008
53632
55040
51712
47616
50176
50304
52224
41472
54272
57728
54656
52864
49664
43008
52608
49792
61824
45056
51200
54016
49152
49408
46592
47744
45696
56832
49024
54400
57344
54784
53760
46080
57344
50304
50816
54784
54400
43904
43648
58880
45696
56192
54784
52864
49280
44544
60928
55552
49408
54656
47616
46720
59648
48896
55424
49024
49664
52096
43008
54784
47744
52224
53632
41728
50944
58496
46336
49536
52736
48768
57728
53248
47872
58880
50688
50688
53632
53248
50688
56064
55424
50048
54912
56064
52736
56064
50176
50048
51840
64256
47360
48256
53888
55680
45824
48000
48640
50304
49536
50688
57344
51456
58624
48896
48256
51072
58368
50304
49664
51456
49536
54144
50816
44928
49664
57856
54144
45952
51456
51968
53376
52096
51328
49152
49792
51712
51328
52352
52480
56960
57344
50560
49408
51712
48512
49920
49792
49792
48768
47872
47744
52224
43264
52352
47616
53504
50816
49408
44288
49792
56064
53376
50816
45056
51328
51072
45696
39168
51584
51840
48256
54656
48512
47232
48896
49152
54144
48896
54784
54400
40064
8377984
49408
54016
49024
49792
54528
53760
52480
47104
51328
52608
44672
47360
50816
44288
51200
48000
48128
49664
50560
57472
52992
52480
60288
54400
50944
48000
56576
55296
55808
43264
52224
51200
52992
54016
47744
57088
49280
49024
51328
59392
51840
45568
54912
51584
52352
42368
52864
53504
52608
57728
48896
55808
52352
47488
52480
43648
53376
52608
47488
51456
56576
52608
48128
55552
57728
51072
49664
49280
53120
53248
46720
40192
57984
49664
46208
46848
51200
51200
53760
46336
50560
44928
52096
55296
50944
57344
48512
50688
55040
48640
48896
53248
50304
53760
52992
45440
54144
49920
54912
51328
48640
56192
56704
52608
53248
51840
53120
55040
44928
50176
48256
45184
42880
44032
46592
49792
54656
41600
47744
46592
52224
53632
53120
54016
53248
44800
50816
46848
54016
49152
52224
52352
51200
45312
44544
56576
55424
50688
49536
57728
44416
54528
45312
48768
45696
59904
47872
53632
50432
47360
53248
53760
54144
48000
49664
43904
47744
51968
43648
54272
44416
48384
51200
51456
42496
53760
47872
60416
52864
48896
50432
47872
54144
41856
52992
48640
52224
52736
38528
46208
53888
53120
53248
53760
47360
59904
52736
54784
49792
49024
49664
52736
64256
45952
45568
59264
55680
52864
49024
51584
50560
47104
52480
44416
47744
51968
49792
49408
54528
59520
50944
55296
51968
53760
54656
49920
46464
47360
49920
49792
59648
51712
52608
55424
49024
55168
57600
48256
50048
54400
55552
54912
53760
52352
57984
47744
48896
51712
45824
51328
55040
51712
55808
52736
48256
51072
54272
49408
48768
56064
55424
55168
54912
53376
56192
54656
50688
54912
50688
54656
54144
48640
44160
55424
51072
56960
57088
48128
52096
49920
57600
50048
45696
54528
44672
49280
45440
51456
46976
44672
53376
55424
52352
50304
55296
48256
51840
54016
56704
50432
50560
45696
57984
49280
55552
50944
57600
46208
48128
55296
53632
50048
49408
48256
49280
54400
51456
41600
53632
53632
50176
48128
51584
47488
49664
47744
49280
55424
48768
54400
50432
59264
60160
51328
44800
48896
56704
55552
56064
55168
45952
56192
48384
55424
47872
55040
48000
53248
53632
48896
55168
47616
52480
53504
50688
47872
53760
54144
40448
51200
53760
50432
46848
46336
54912
60288
51072
51328
55808
54272
46848
54912
57600
57856
51584
52224
52864
63616
56448
53376
50560
50816
48768
46592
53632
63488
51584
51328
57344
53760
58368
52096
56448
45440
54144
60032
53632
47360
49408
45440
49920
49280
53632
51072
46592
47616
48896
56832
53120
56960
52480
61824
57088
54144
51328
57856
59392
53632
48896
54016
54784
55424
50688
48640
57600
53504
51840
54272
50176
50944
51200
49408
48128
48896
54784
50176
60416
49664
50816
58112
58240
59008
55808
54656
55936
50176
53760
51584
55808
45440
58112
56064
54272
48128
54272
52352
54144
49920
48640
52224
46592
53888
45824
48512
52992
55040
49280
59136
48000
47360
52992
49280
48768
48896
55424
54016
43136
49408
50432
50688
56192
51456
43648
55168
51840
44416
60160
52096
59392
51712
55168
50944
48512
55168
56832
49408
48384
53888
56448
55680
52608
52224
46976
55936
51968
48384
59520
51456
52864
55552
49408
48768
52480
49920
47616
51200
49920
49024
55040
50944
49792
45568
52096
51200
51584
49920
51328
59008
54400
56192
61184
44544
51968
56448
52864
54016
42112
47616
51072
52608
55808
54400
50304
53120
56960
53248
44544
54272
49024
47744
50176
45952
52096
47872
59136
51968
51712
47744
56960
59008
57472
49152
56448
56448
49664
56192
53376
49152
53760
51584
59008
50176
53504
49536
52096
47744
52480
54400
49152
50816
46464
56064
52096
47872
60288
49280
50944
51712
56192
55040
50176
48256
47744
52096
54016
54016
58112
55680
49920
48896
58624
53376
58624
50560
56960
52096
47744
51968
45952
49536
44544
50048
55040
46464
50432
56960
55808
51200
46592
52608
52992
48000
46848
49152
54784
48256
48640
45056
51712
40704
48512
49280
51584
53760
50304
49920
46336
50176
51584
60160
54784
49792
47360
50176
54656
50688
41728
43904
47232
51712
54272
50816
49152
50560
49536
45568
48640
56064
59392
43904
49024
48512
53632
56960
50688
51200
51712
59264
44928
52864
45056
54784
58752
55424
54272
51456
57856
48256
51712
51328
51328
51968
57856
52736
47872
46592
52736
42624
52480
52864
45696
50048
49280
58240
50816
45696
53376
48896
53504
54912
56960
50176
49280
50048
49664
54784
50560
54144
46464
50176
54528
49664
53504
54016
41856
50048
49920
51456
55552
48256
51456
54400
59136
50816
46720
51584
47232
55296
60288
53504
44800
52224
49664
54784
53888
47872
49280
50816
54656
56832
46208
53120
62336
51968
51072
49280
50048
50688
47616
53248
49408
47744
44416
50560
49664
56064
54784
48128
51840
41984
59648
52864
42880
53888
46464
39936
49664
44928
53888
44032
52352
53888
58880
55424
61824
49536
47744
54272
40832
44160
49408
56832
55040
50304
54272
53248
57856
51456
45696
51328
43136
38400
45952
50688
51328
53120
41088
51200
51328
47872
52224
51968
51200
55296
51968
46080
53504
48384
53376
48896
50816
51712
56320
51968
45312
46848
53376
56832
50944
48768
61312
49792
53504
48768
49024
53376
47744
45056
54656
56192
51840
47360
56192
57088
47232
50944
52736
47360
46720
38912
59776
56064
51968
47744
50176
45568
56704
53120
52864
55040
50816
50432
46464
48512
50176
54400
54528
56448
53888
52864
55296
45952
54784
49664
53120
47872
54656
54016
48128
52992
49280
42368
50176
47872
51328
40960
53888
47488
51968
50560
52224
54784
59392
49408
52608
53888
52096
51584
50176
48640
50048
49792
55040
50816
50816
50432
50432
44416
51968
49536
59136
51968
46208
47104
43904
52352
45440
42752
55424
42368
50304
45696
54016
51968
56576
45952
48768
48384
55296
51840
48128
55296
51712
48768
49536
47104
53120
46080
46080
51840
59904
52864
52480
49408
51200
53504
47616
52480
47360
55168
53376
55040
55168
47616
47104
52096
48768
43136
52224
56064
49408
51456
46848
49792
47744
55168
52736
50304
47104
53632
51840
50688
48128
47360
51072
43136
54656
51840
54016
50048
53632
49536
55424
51584
60672
52224
53248
55040
47744
47744
54016
52992
47104
53888
61696
54272
52352
53888
49920
56320
50304
56832
46592
48512
51072
44928
58496
59264
49152
49024
58368
52224
51584
49536
53504
48256
51968
54016
59392
46976
51584
46976
50560
56448
53120
43904
49408
50176
45184
57856
57216
57216
48256
48640
57216
45312
50048
52864
55552
54272
55040
46464
58368
48512
55552
54016
55680
49024
51584
54144
54784
53760
56960
50432
54784
50816
41472
48768
53632
59904
51968
52480
52224
47616
53504
44416
42240
50048
54528
49664
50688
53504
54784
43136
45568
52096
40320
53632
51200
47744
46848
54656
50944
47360
52736
54272
46080
55168
55680
55040
50432
50560
51584
49408
45440
43520
55808
49792
55808
36352
43776
50688
48256
54272
53248
54272
61568
49024
-8342016
54016
50944
49664
44416
53248
52736
53248
50432
50816
51712
48768
51584
48128
51200
56320
54912
51200
51712
50304
57728
54016
53888
60544
43776
44672
53760
51584
54016
51072
54912
52480
40704
48384
47232
46592
46464
56448
50176
57984
49920
51456
53120
57728
47872
49024
52864
59648
43264
48512
48896
48128
56320
57216
55552
52864
52096
54656
49280
48384
57344
51584
54784
55680
53376
54912
50304
60160
50560
59776
54272
55040
56064
56576
50048
49024
51200
54144
48128
44416
55168
57600
50432
56320
49664
41088
-8334336
46592
43776
52352
55296
48128
54016
46720
51072
46464
48896
54016
56960
50688
50048
49152
58368
51584
49536
48256
48256
49792
57344
49408
46464
45952
52608
55296
54912
55808
56576
48512
53504
45440
55168
49024
53504
51072
50432
57216
55296
51200
53376
43520
51840
43008
52608
56064
44416
47232
51712
52352
53504
56192
47616
49792
59008
61184
49664
53504
58624
49408
52864
57600
43648
51968
43264
57600
49792
48768
52224
50432
48768
55296
55296
56960
50560
43264
55168
49280
48384
45696
53376
52864
46720
48128
51200
50816
56064
50560
57728
52992
47360
50176
52224
51456
51072
51840
48896
47744
55552
54144
58752
57344
58880
55296
56064
47616
60032
59520
47488
47488
43008
53120
54784
47232
52736
52224
55168
48256
46848
50432
60800
51328
55552
54784
53248
48128
59520
46592
52992
54400
40832
51712
53760
57728
55168
49152
57728
51456
58112
56832
51840
49664
54656
51456
51968
52352
55424
51456
48640
56448
54400
44416
48768
47872
51840
62208
57856
53888
56320
53248
50048
55296
56704
56576
49280
51712
56320
52864
49920
50944
49536
54528
52608
52352
51328
49024
53760
57600
52480
56704
53632
51968
55424
50944
48256
49792
54016
50816
44672
47488
54144
54912
51200
53376
56192
53504
52224
46208
50048
55552
49152
51840
53504
58496
44800
57984
45568
60160
54528
44288
55296
38144
55168
48512
50816
53120
54400
48896
47616
53504
52864
51200
53248
50944
54912
50816
54656
44160
54144
42368
56064
50560
52864
48768
49920
47616
45440
50304
44800
49152
58240
47616
51840
49920
51968
52864
41088
58112
51584
62080
57344
47104
41600
46848
54400
51584
59392
50304
50944
56448
48896
54272
48512
45568
43648
60544
52096
44928
56960
49920
53632
57984
55936
44800
49920
55424
59136
52864
54400
48768
54528
53504
49024
52224
50816
44416
54272
56704
52480
46464
45056
52096
50944
53120
45312
54656
57728
51072
58112
43264
49792
62080
44928
56192
52096
54912
49408
55680
53248
55424
43392
55808
44160
51200
53632
46592
51840
47744
51840
47744
56448
50944
45824
44416
50816
48512
42368
46080
50048
47104
45184
48128
53504
44800
55936
51328
54272
57984
51200
53888
52864
53376
48384
52224
50432
52736
46592
55040
55936
50048
57216
59904
45568
49024
51584
50688
57984
55168
47872
47104
39168
41344
59264
55424
51584
50176
53120
55168
51712
57728
49920
49792
49024
44800
54144
40192
60032
51712
46464
55168
49792
55296
51072
44160
44032
52992
49024
46592
56192
51712
57472
52864
56192
52736
46592
53504
47744
50048
49664
53888
57728
52480
52608
56704
61440
57088
52864
48640
49408
60800
50432
55680
52736
51584
49152
46848
49408
57856
53248
64512
52736
49152
53504
45440
53888
53760
51456
52608
51712
50304
48640
57216
51968
56704
54016
51584
52224
53376
46976
58496
54784
48640
60032
51456
52352
55552
53504
44544
44416
53632
53760
48512
51200
58112
54400
51840
46848
53504
44032
55296
56192
57472
54144
43648
53632
56448
45952
52992
55168
53888
49536
56704
54016
52736
49920
53888
53760
49408
54912
52480
52224
50048
48768
55680
50560
53632
53120
49024
53504
49280
57472
48640
47360
49792
55040
48000
49536
54656
51072
51328
48768
51328
47872
48640
45184
49664
43904
48896
54528
52608
59264
55168
52992
41984
58880
49280
54272
55424
36864
43264
48384
45440
50048
49664
51200
55040
46848
50944
50176
48384
52096
50816
50816
53504
49536
53120
50048
56448
58880
46592
44928
58240
54528
42496
46848
55296
45696
51200
52608
59136
48384
49408
52992
55168
56064
51456
56576
46848
55936
45312
52736
54144
55936
49664
47360
44288
54400
53248
52480
61312
47744
51840
52096
44544
51072
51200
49920
52096
49792
54400
51072
52480
52224
51072
50432
44800
58752
54144
48896
60672
50176
57600
51200
49792
55808
51584
56064
50816
50688
50432
50176
50432
49024
53248
49280
54528
54528
44928
52480
58624
45312
58240
47616
50816
53888
52736
49152
50304
55936
50432
51584
53504
56064
51712
55040
48640
53888
52224
49280
51584
54784
52864
49920
47232
54272
54784
54400
46976
54144
60672
51968
53120
52352
57344
45056
50944
47488
58112
55936
56704
51072
53248
51968
49792
48000
52864
52096
49152
50304
57344
47872
52608
43392
52480
49152
58496
49152
51968
48384
56064
48384
49664
48384
50816
51840
50944
51200
55808
49792
52224
46720
55808
45440
56576
54912
52352
53504
53760
56064
48640
54912
50560
52096
57088
50048
55296
47872
45568
53248
45952
51456
55168
58624
51712
58368
57344
59008
55552
43776
59008
52352
57856
49536
54656
53120
51456
50304
51072
49664
49920
55040
48128
64384
58112
57088
55424
59008
43392
51200
52992
49024
46848
49792
52096
49280
48512
48512
51840
57600
42368
54400
49792
56832
58880
54528
52352
52608
49408
46848
57600
49664
54656
45056
45056
54400
53248
54400
53760
53248
54784
51840
57856
56064
54400
57600
43520
56704
55680
52480
52736
52224
43904
54912
49792
49792
49664
43904
49152
53888
49024
50176
54656
53248
49920
48128
50560
55040
54656
47488
57728
51456
43008
54912
45184
6274688
39808
53632
50432
52224
51968
54656
48256
48512
60416
53120
52096
50176
51072
51968
59136
49792
54272
57216
50816
52608
53760
56448
46464
54272
57984
48128
50304
51328
48256
53504
51200
45184
52480
60160
44544
56192
53376
45824
54400
47744
58880
51712
56704
46976
52608
44032
58880
47616
52608
47744
56192
54912
55168
54912
46208
47488
52992
50176
53120
55552
53760
52352
47872
48384
47616
50944
55168
53888
53248
51840
48512
55040
54656
48256
46080
51840
54016
54656
51072
48000
53632
45696
57856
49664
45184
56064
54656
56576
46976
47744
49280
45312
59904
45056
51328
55040
47744
47872
49024
50432
54144
46208
50560
48384
53248
54528
61184
49920
52352
50432
57088
52352
49024
46976
57472
47872
54656
55552
57216
56064
55168
48640
51712
53376
51328
47232
52480
45952
57088
52224
47104
47360
53376
54528
55424
46208
52864
42496
49280
48512
47616
49024
51840
48000
52608
52608
49536
45440
50816
51584
45824
50432
45696
55936
51584
46592
55680
62720
51584
52352
53120
46336
52736
51456
52992
46592
52224
50944
46464
51072
46080
52480
49920
52224
45184
52864
49792
54656
48512
41856
53632
56960
50560
48640
49792
46848
55424
55808
48256
49792
50688
45440
51200
51072
47616
44928
48000
46848
54016
53376
48000
48768
50176
48256
58880
43776
56064
45056
45824
42880
52480
53248
60032
47872
51584
56576
56192
48000
51584
46208
57600
54016
53632
54656
52992
48512
48768
42880
50688
50432
48896
51968
57600
50560
48128
55296
51200
52736
48256
52096
54656
45952
55040
49024
45952
55168
53504
51968
56832
56320
51328
57216
54656
49280
49280
48512
51584
48896
55296
49024
50944
51072
50944
52736
51456
44928
45440
54400
57216
55552
52352
54528
49024
53376
48896
45568
58112
49536
54784
51712
56576
59264
43904
46976
51968
56960
53504
54272
40320
46976
50048
-8332800
50176
55552
50048
42368
44288
56448
45568
57344
56576
55296
52992
40576
47872
-8341120
49024
48896
52352
48128
53888
53504
54144
62336
43264
50432
47360
49024
48512
50048
47232
54016
51584
59264
49024
50432
49152
50944
42880
42368
48128
45440
47232
59392
48000
53632
52352
48896
50048
46976
49408
59904
44288
52864
53248
52736
45696
52992
52608
60928
51072
47360
44032
51584
47232
52224
51712
56064
54016
47104
45824
51968
53632
54784
51328
46720
52608
50176
50048
53888
52352
57472
53376
52096
52352
43264
53760
52736
57088
46848
49024
51072
48640
55296
54016
48128
50560
51200
54400
51584
48384
48000
47232
47104
46080
46208
50432
52096
50560
54272
49408
51456
55296
49408
53376
53632
52224
53120
50944
45952
55168
48896
56704
47488
57088
52480
60416
53504
50944
51968
45952
51328
55936
51712
52096
48896
48896
46336
50176
51328
55424
53632
49152
60288
52736
59776
51712
50432
52480
46720
50176
53888
53248
47744
54016
45824
51200
60544
54528
52608
59648
55680
54400
48512
49792
47360
50944
52864
51584
60800
54272
43264
48256
56448
50816
49408
54656
54400
50688
52736
45696
52736
52608
57600
45440
55552
50304
53760
47872
49536
52224
53888
48512
61568
52480
55424
54016
45312
54656
50560
54144
51584
52608
54400
47744
53504
57600
56704
59008
61696
51968
46720
52096
60288
52352
57216
55680
48512
42368
54144
41216
46592
52864
46208
51072
40960
50048
56960
47360
46080
58624
46464
49536
48640
47360
49920
57600
48128
54912
50944
52992
54144
53248
54144
49920
48896
50432
52224
49664
58752
49024
51584
55296
58752
50816
53504
44928
45184
46848
51968
43776
52352
52096
45568
52480
52096
47616
47104
50560
48000
47360
49152
54016
49152
56704
47232
56320
50048
54912
52608
48640
55296
52096
50688
46592
52480
52608
51968
52992
48256
59648
51072
51584
53760
52224
52864
47872
52224
55936
45568
55424
49920
62336
53376
55552
55040
60160
53120
52864
51712
49536
54784
53760
48128
55936
51456
53248
51072
54400
52608
55680
53376
52992
52992
55936
50048
45440
57088
48896
44672
49920
53248
57216
48640
50944
60032
48128
52864
45568
41984
48256
49280
51072
53888
45568
55936
45824
46720
54400
45824
47744
50176
51840
48384
49280
44544
55296
50176
57088
46976
43904
54784
48512
51328
49920
50816
52608
47104
56576
54400
51712
53504
54784
51456
53504
46848
49536
51072
51328
49664
47360
53504
58880
46080
46336
48256
48256
49152
53632
48000
52992
53120
44800
57728
52736
55040
49536
53760
52480
42880
48000
52352
52736
42240
54144
51712
52480
45568
48000
51328
55424
47488
49536
46848
50560
45824
44032
47488
52736
64640
51712
55168
49920
49408
54144
54400
52608
53760
57472
55936
50048
51072
52864
48640
40448
44928
50304
59136
51456
48512
50944
44416
49536
53376
54016
47616
49536
53504
53248
42752
53632
54272
55040
49664
-8332800
51712
55424
45056
50432
49664
56576
52224
51328
51840
50048
48512
57600
58368
55552
48128
54016
45184
45696
45568
47616
54784
56576
50816
47616
43776
51200
55808
46592
49024
46976
53504
54784
47104
47488
58752
50304
50816
51328
50816
53888
46464
44800
58112
44928
51968
48896
58368
43520
37760
43136
46464
46592
47872
49536
54528
56320
49536
52736
55040
47488
43776
54272
43520
49280
52224
51712
48000
49536
52224
52608
46720
50816
52736
53376
49536
43648
49408
46848
49408
54272
53376
53760
54400
53376
50304
46464
56704
47744
50432
48896
54272
51200
50688
52224
48384
55040
49920
53888
54400
50304
44800
47488
50944
56064
50432
53120
53504
57088
51712
53248
50176
47744
47104
50048
47104
54912
50944
42624
47360
57472
49664
54912
50944
58368
51456
49536
60160
52096
47104
54784
52992
48384
59392
52224
51840
50944
53248
47744
50688
50176
47360
54656
49792
49920
53888
54528
48896
50304
53888
54912
51328
52864
41216
46464
50560
54784
49536
56320
57856
54144
51968
51584
43776
45184
50048
58240
52352
58496
45440
52224
46336
60032
48640
45056
50688
53120
47104
52480
51840
45056
64000
54016
54784
55936
54528
60160
53120
52992
58112
48256
53760
45312
47616
54528
50304
48000
45312
60416
51840
46592
52864
51584
44160
50432
54272
55040
50560
47488
46720
47104
49280
50560
48768
51328
52992
55168
51712
54272
50816
54016
52992
46592
48768
52096
52480
50816
46464
48384
47104
58240
51456
51968
51328
56064
52736
55424
46080
49792
52864
53504
48128
53632
50816
45568
46592
52992
53760
48256
45696
56192
52224
49792
46592
51840
50688
51712
52224
60160
49024
48640
50432
48128
44416
48768
53120
48640
56320
47616
45696
49152
44672
56192
49664
50048
46720
54016
50944
52096
57984
44928
52736
51584
46720
52224
50560
54656
50432
57728
52608
47616
62080
49664
53888
53248
54144
44928
40192
43520
47104
55040
54016
51712
51328
52736
55552
46336
47872
58496
56064
55424
54016
56064
54528
53888
58112
42112
48000
49152
55808
53248
50688
48128
48512
51328
49280
53760
59648
48896
50688
52992
47872
49280
55552
56064
52352
46848
57600
53760
48256
53120
53632
56960
52992
54016
53248
47744
57088
50048
44032
58112
50304
57216
49664
49280
52224
48384
52992
49408
50560
48640
51968
42752
57856
49152
51072
48256
49664
47104
56064
50688
51328
44032
46720
54144
47488
51456
53376
45952
48128
44544
49792
49152
53120
49280
49152
54784
44928
56704
45568
55808
51200
40064
56192
45568
54016
53888
41728
55040
53760
46208
2155904
53760
49536
52224
47488
42880
45952
59648
51072
48896
46976
46080
54016
51712
50816
48768
45568
51456
56064
48384
52736
53504
48256
50176
46592
49792
48640
50432
52992
48256
54272
52224
48000
52992
56704
55296
53632
51456
55936
52224
48768
48896
55040
50304
56960
57216
49792
50304
49024
46464
50432
50048
49792
48128
51968
48768
54400
55424
49664
49408
53120
53888
56448
56448
56960
48640
57728
56064
56192
51840
57088
46336
55168
44288
49792
53632
49280
46976
45440
48512
50816
51456
53888
46848
49280
56064
58752
48640
53376
56320
60032
59008
44672
53248
46720
42240
55936
57728
51200
48640
46976
48384
49408
54784
52096
56192
50560
55936
49792
51584
50688
49024
52352
48000
48256
51072
48000
49024
50432
50432
44800
49152
54016
50048
46720
57472
51456
52736
53760
44672
47616
60672
49920
45568
46848
46848
56320
50944
45056
50944
51840
49280
46976
52096
51840
51456
46720
52352
48768
52096
45952
47232
48512
55552
50432
50560
49920
43648
50048
49152
52224
48384
52352
53120
48896
58752
56704
58752
50176
59136
48640
58624
53376
47104
53888
57472
49408
50304
50048
45696
58112
49920
54272
44928
46464
52224
50816
50176
56960
50560
48896
51968
57728
47360
49664
50304
51712
57216
48128
49152
52736
41728
53504
61056
51328
50816
54656
50304
47872
55552
43520
52352
52096
53248
48512
50944
53376
57216
50944
55808
52864
57344
53120
50688
56576
58880
48512
55296
53120
54784
54272
55168
46080
52352
54656
44544
45952
48384
49280
50048
45440
58112
58240
53248
49408
47104
52096
43392
54784
56320
49280
50048
38784
54656
50944
48768
44160
48256
53376
52224
48768
44160
56320
48768
51584
52480
51968
50688
55808
50944
53632
55296
41856
51840
42880
45312
52224
51200
56960
49280
57472
59776
45568
51968
52608
51584
49152
50304
46336
50944
45312
51968
51840
50304
48768
59648
51328
45568
51968
53376
46080
57600
49664
46720
45696
54272
50432
48896
53504
46848
52352
49280
